series_id,experiment_id,candidate_id,family_id,market,trade_id,session_date,direction,entry_time,exit_time,holding_minutes,entry_price,exit_price,gross_pnl_usd,transaction_cost_usd,net_pnl_usd,risk_points,initial_risk_usd,contracts,exit_reason,mae_usd,mfe_usd,captured_fraction_of_mfe,source_row_number
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,19,2026-03-18,long,2026-03-18T13:35:00+00:00,2026-03-18T13:41:00+00:00,6.0,25225.5,25266.25,815.0,15.0,800.0,40.75,815.0,1,profit_target,,,,19
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,20,2026-03-23,short,2026-03-23T13:35:00+00:00,2026-03-23T13:37:00+00:00,2.0,24757.25,24797.0,-795.0,15.0,-810.0,39.75,795.0,1,protective_stop,,,,20
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,21,2026-03-24,long,2026-03-24T13:35:00+00:00,2026-03-24T13:39:00+00:00,4.0,24585.0,24507.5,-1550.0,15.0,-1565.0,77.5,1550.0,1,protective_stop,,,,21
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,22,2026-03-30,short,2026-03-30T13:35:00+00:00,2026-03-30T13:40:00+00:00,5.0,23744.25,23669.75,1490.0,15.0,1475.0,74.5,1490.0,1,profit_target,,,,22
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,23,2026-04-02,long,2026-04-02T13:35:00+00:00,2026-04-02T13:35:00+00:00,0.0,24068.5,24043.25,-505.0,15.0,-520.0,25.25,505.0,1,protective_stop,,,,23
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,24,2026-04-08,short,2026-04-08T13:35:00+00:00,2026-04-08T13:51:00+00:00,16.0,25443.25,25356.25,1740.0,15.0,1725.0,87.0,1740.0,1,profit_target,,,,24
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,25,2026-04-13,long,2026-04-13T13:35:00+00:00,2026-04-13T13:36:00+00:00,1.0,25502.25,25477.0,-505.0,15.0,-520.0,25.25,505.0,1,protective_stop,,,,25
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,26,2026-04-17,short,2026-04-17T13:35:00+00:00,2026-04-17T13:51:00+00:00,16.0,26953.0,27000.75,-955.0,15.0,-970.0,47.75,955.0,1,protective_stop,,,,26
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,27,2026-04-22,short,2026-04-22T13:35:00+00:00,2026-04-22T14:01:00+00:00,26.0,27103.75,27173.25,-1390.0,15.0,-1405.0,69.5,1390.0,1,protective_stop,,,,27
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,28,2026-04-30,short,2026-04-30T13:35:00+00:00,2026-04-30T14:16:00+00:00,41.0,27625.5,27479.0,2930.0,15.0,2915.0,146.5,2930.0,1,profit_target,,,,28
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,29,2026-05-18,short,2026-05-18T13:35:00+00:00,2026-05-18T13:42:00+00:00,7.0,29568.5,29500.25,1365.0,15.0,1350.0,68.25,1365.0,1,profit_target,,,,29
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,30,2026-05-19,long,2026-05-19T13:35:00+00:00,2026-05-19T13:37:00+00:00,2.0,29237.75,29344.75,2140.0,15.0,2125.0,107.0,2140.0,1,profit_target,,,,30
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,31,2026-05-21,long,2026-05-21T13:35:00+00:00,2026-05-21T14:20:00+00:00,45.0,29547.0,29454.5,-1850.0,15.0,-1865.0,92.5,1850.0,1,protective_stop,,,,31
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,32,2026-05-27,short,2026-05-27T13:35:00+00:00,2026-05-27T13:37:00+00:00,2.0,30420.5,30368.5,1040.0,15.0,1025.0,52.0,1040.0,1,profit_target,,,,32
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,33,2026-06-04,long,2026-06-04T13:35:00+00:00,2026-06-04T13:45:00+00:00,10.0,30624.0,30490.5,-2670.0,15.0,-2685.0,133.5,2670.0,1,protective_stop,,,,33
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,34,2026-06-05,long,2026-06-05T13:35:00+00:00,2026-06-05T13:36:00+00:00,1.0,30325.0,30279.25,-915.0,15.0,-930.0,45.75,915.0,1,protective_stop,,,,34
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,35,2026-06-08,short,2026-06-08T13:35:00+00:00,2026-06-08T14:36:00+00:00,61.0,29698.75,29864.5,-3315.0,15.0,-3330.0,165.75,3315.0,1,protective_stop,,,,35
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,36,2026-06-09,short,2026-06-09T13:35:00+00:00,2026-06-09T13:43:00+00:00,8.0,29931.25,30028.5,-1945.0,15.0,-1960.0,97.25,1945.0,1,protective_stop,,,,36
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,37,2026-06-11,short,2026-06-11T13:35:00+00:00,2026-06-11T13:45:00+00:00,10.0,28967.75,29066.75,-1980.0,15.0,-1995.0,99.0,1980.0,1,protective_stop,,,,37
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,38,2026-06-17,short,2026-06-17T13:35:00+00:00,2026-06-17T13:45:00+00:00,10.0,30441.0,30527.75,-1735.0,15.0,-1750.0,86.75,1735.0,1,protective_stop,,,,38
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,39,2026-06-18,short,2026-06-18T13:35:00+00:00,2026-06-18T14:23:00+00:00,48.0,30486.25,30615.5,-2585.0,15.0,-2600.0,129.25,2585.0,1,protective_stop,,,,39
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,40,2026-06-23,long,2026-06-23T13:35:00+00:00,2026-06-23T13:59:00+00:00,24.0,29767.25,29918.0,3015.0,15.0,3000.0,150.75,3015.0,1,profit_target,,,,40
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,41,2026-06-25,short,2026-06-25T13:35:00+00:00,2026-06-25T13:41:00+00:00,6.0,30057.75,29922.5,2705.0,15.0,2690.0,135.25,2705.0,1,profit_target,,,,41
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,42,2026-07-08,long,2026-07-08T13:35:00+00:00,2026-07-08T14:47:00+00:00,72.0,29303.75,29201.0,-2055.0,15.0,-2070.0,102.75,2055.0,1,protective_stop,,,,42
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,43,2026-07-10,long,2026-07-10T13:35:00+00:00,2026-07-10T13:40:00+00:00,5.0,29903.5,29812.5,-1820.0,15.0,-1835.0,91.0,1820.0,1,protective_stop,,,,43
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,44,2026-07-14,short,2026-07-14T13:35:00+00:00,2026-07-14T14:16:00+00:00,41.0,29693.0,29570.25,2455.0,15.0,2440.0,122.75,2455.0,1,profit_target,,,,44
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,45,2026-07-15,short,2026-07-15T13:35:00+00:00,2026-07-15T13:35:00+00:00,0.0,29953.25,29929.0,485.0,15.0,470.0,24.25,485.0,1,profit_target,,,,45
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,46,2026-07-21,short,2026-07-21T13:35:00+00:00,2026-07-21T14:45:00+00:00,70.0,29147.0,29246.25,-1985.0,15.0,-2000.0,99.25,1985.0,1,protective_stop,,,,46
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,47,2026-07-22,long,2026-07-22T13:35:00+00:00,2026-07-22T13:45:00+00:00,10.0,29152.0,29214.0,1240.0,15.0,1225.0,62.0,1240.0,1,profit_target,,,,47
EXP-027:gap_fade_0p25_1r:NQ,EXP-027,gap_fade_0p25_1r,gap_fade,NQ,48,2026-07-23,long,2026-07-23T13:35:00+00:00,2026-07-23T13:42:00+00:00,7.0,28759.5,28862.0,2050.0,15.0,2035.0,102.5,2050.0,1,profit_target,,,,48
