series_id,experiment_id,candidate_id,family_id,market,trade_id,session_date,direction,entry_time,exit_time,holding_minutes,entry_price,exit_price,gross_pnl_usd,transaction_cost_usd,net_pnl_usd,risk_points,initial_risk_usd,contracts,exit_reason,mae_usd,mfe_usd,captured_fraction_of_mfe,source_row_number
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,29,2026-03-11,long,2026-03-11T14:05:00+00:00,2026-03-11T14:25:00+00:00,20.0,25610.5,25504.25,-2125.0,15.0,-2140.0,106.25,2125.0,1,protective_stop,,,,29
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,30,2026-03-16,long,2026-03-16T14:25:00+00:00,2026-03-16T14:50:00+00:00,25.0,25246.25,25117.0,-2585.0,15.0,-2600.0,129.25,2585.0,1,protective_stop,,,,30
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,31,2026-03-19,long,2026-03-19T15:05:00+00:00,2026-03-19T18:00:00+00:00,175.0,24804.5,24733.25,-1425.0,15.0,-1440.0,197.25,3945.0,1,forced_flat_1200,,,,31
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,32,2026-03-23,long,2026-03-23T14:20:00+00:00,2026-03-23T15:52:00+00:00,92.0,24923.5,24713.0,-4210.0,15.0,-4225.0,210.5,4210.0,1,protective_stop,,,,32
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,33,2026-03-24,long,2026-03-24T15:20:00+00:00,2026-03-24T18:00:00+00:00,160.0,24613.75,24523.5,-1805.0,15.0,-1820.0,199.25,3985.0,1,forced_flat_1200,,,,33
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,34,2026-03-31,long,2026-03-31T16:40:00+00:00,2026-03-31T18:00:00+00:00,80.0,23948.0,24040.5,1850.0,15.0,1835.0,288.75,5775.0,1,forced_flat_1200,,,,34
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,35,2026-04-01,long,2026-04-01T14:40:00+00:00,2026-04-01T18:00:00+00:00,200.0,24494.0,24547.25,1065.0,15.0,1050.0,170.25,3405.0,1,forced_flat_1200,,,,35
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,36,2026-04-02,long,2026-04-02T14:10:00+00:00,2026-04-02T14:36:00+00:00,26.0,24210.75,24463.0,5045.0,15.0,5030.0,252.25,5045.0,1,profit_target,,,,36
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,37,2026-04-09,long,2026-04-09T15:35:00+00:00,2026-04-09T16:02:00+00:00,27.0,25403.25,25520.5,2345.0,15.0,2330.0,117.25,2345.0,1,profit_target,,,,37
EXP-027:orb_control_exp007_30m_long_1r:NQ,EXP-027,orb_control_exp007_30m_long_1r,opening_range_breakout_control,NQ,38,2026-04-10,long,2026-04-10T15:15:00+00:00,2026-04-10T15:40:00+00:00,25.0,25649.25,25571.0,-1565.0,15.0,-1580.0,78.25,1565.0,1,protective_stop,,,,38
