series_id,experiment_id,candidate_id,family_id,market,trade_id,session_date,direction,entry_time,exit_time,holding_minutes,entry_price,exit_price,gross_pnl_usd,transaction_cost_usd,net_pnl_usd,risk_points,initial_risk_usd,contracts,exit_reason,mae_usd,mfe_usd,captured_fraction_of_mfe,source_row_number
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,25,2026-02-19,long,2026-02-19T15:00:00+00:00,2026-02-19T18:20:00+00:00,200.0,25369.0,25252.0,-2340.0,15.0,-2355.0,117.0,2340.0,1,protective_stop,,,,25
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,26,2026-02-20,long,2026-02-20T15:00:00+00:00,2026-02-20T20:55:00+00:00,355.0,25389.5,25542.5,3060.0,15.0,3045.0,222.0,4440.0,1,forced_flat_1315,,,,26
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,27,2026-02-23,short,2026-02-23T15:00:00+00:00,2026-02-23T16:02:00+00:00,62.0,25401.75,25210.875,3817.5,15.0,3802.5,127.25,2545.0,1,profit_target,,,,27
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,28,2026-02-24,long,2026-02-24T15:00:00+00:00,2026-02-24T20:55:00+00:00,355.0,25367.5,25542.5,3500.0,15.0,3485.0,184.0,3680.0,1,forced_flat_1315,,,,28
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,29,2026-02-25,long,2026-02-25T15:00:00+00:00,2026-02-25T20:55:00+00:00,355.0,25832.0,25876.5,890.0,15.0,875.0,186.25,3725.0,1,forced_flat_1315,,,,29
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,30,2026-02-26,short,2026-02-26T15:00:00+00:00,2026-02-26T15:18:00+00:00,18.0,25682.5,25459.75,4455.0,15.0,4440.0,148.5,2970.0,1,profit_target,,,,30
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,31,2026-02-27,long,2026-02-27T15:00:00+00:00,2026-02-27T17:07:00+00:00,127.0,25368.5,25514.75,2925.0,15.0,2910.0,97.5,1950.0,1,profit_target,,,,31
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,32,2026-03-02,long,2026-03-02T15:00:00+00:00,2026-03-02T20:55:00+00:00,355.0,25351.0,25530.75,3595.0,15.0,3580.0,257.0,5140.0,1,forced_flat_1315,,,,32
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,33,2026-03-03,short,2026-03-03T15:00:00+00:00,2026-03-03T16:45:00+00:00,105.0,24978.0,25150.25,-3445.0,15.0,-3460.0,172.25,3445.0,1,protective_stop,,,,33
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,34,2026-03-04,long,2026-03-04T15:00:00+00:00,2026-03-04T15:21:00+00:00,21.0,25411.75,25556.875,2902.5,15.0,2887.5,96.75,1935.0,1,profit_target,,,,34
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,35,2026-03-05,long,2026-03-05T15:00:00+00:00,2026-03-05T15:30:00+00:00,30.0,25674.25,25474.25,-4000.0,15.0,-4015.0,200.0,4000.0,1,protective_stop,,,,35
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,36,2026-03-09,short,2026-03-09T14:00:00+00:00,2026-03-09T14:44:00+00:00,44.0,24859.75,25014.25,-3090.0,15.0,-3105.0,154.5,3090.0,1,protective_stop,,,,36
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,37,2026-03-11,long,2026-03-11T14:00:00+00:00,2026-03-11T14:25:00+00:00,25.0,25590.5,25504.25,-1725.0,15.0,-1740.0,86.25,1725.0,1,protective_stop,,,,37
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,38,2026-03-12,short,2026-03-12T14:00:00+00:00,2026-03-12T19:55:00+00:00,355.0,25147.75,25061.0,1735.0,15.0,1720.0,175.75,3515.0,1,forced_flat_1315,,,,38
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,39,2026-03-13,long,2026-03-13T14:00:00+00:00,2026-03-13T14:42:00+00:00,42.0,25225.0,25106.5,-2370.0,15.0,-2385.0,118.5,2370.0,1,protective_stop,,,,39
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,40,2026-03-16,long,2026-03-16T14:00:00+00:00,2026-03-16T14:50:00+00:00,50.0,25229.5,25117.0,-2250.0,15.0,-2265.0,112.5,2250.0,1,protective_stop,,,,40
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,41,2026-03-17,long,2026-03-17T14:00:00+00:00,2026-03-17T15:36:00+00:00,96.0,25373.25,25244.5,-2575.0,15.0,-2590.0,128.75,2575.0,1,protective_stop,,,,41
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,42,2026-03-18,long,2026-03-18T14:00:00+00:00,2026-03-18T14:13:00+00:00,13.0,25249.5,25184.75,-1295.0,15.0,-1310.0,64.75,1295.0,1,protective_stop,,,,42
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,43,2026-03-19,long,2026-03-19T14:00:00+00:00,2026-03-19T19:55:00+00:00,355.0,24782.0,24850.75,1375.0,15.0,1360.0,174.75,3495.0,1,forced_flat_1315,,,,43
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,44,2026-03-20,short,2026-03-20T14:00:00+00:00,2026-03-20T19:38:00+00:00,338.0,24566.25,24258.0,6165.0,15.0,6150.0,205.5,4110.0,1,profit_target,,,,44
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,45,2026-03-23,long,2026-03-23T14:00:00+00:00,2026-03-23T15:52:00+00:00,112.0,24881.0,24713.0,-3360.0,15.0,-3375.0,168.0,3360.0,1,protective_stop,,,,45
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,46,2026-03-25,short,2026-03-25T14:00:00+00:00,2026-03-25T19:55:00+00:00,355.0,24649.0,24648.0,20.0,15.0,5.0,157.5,3150.0,1,forced_flat_1315,,,,46
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,47,2026-03-26,long,2026-03-26T14:00:00+00:00,2026-03-26T14:55:00+00:00,55.0,24496.25,24344.5,-3035.0,15.0,-3050.0,151.75,3035.0,1,protective_stop,,,,47
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,48,2026-03-27,short,2026-03-27T14:00:00+00:00,2026-03-27T19:55:00+00:00,355.0,23761.5,23589.25,3445.0,15.0,3430.0,183.0,3660.0,1,forced_flat_1315,,,,48
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,49,2026-03-30,short,2026-03-30T14:00:00+00:00,2026-03-30T19:55:00+00:00,355.0,23583.0,23415.75,3345.0,15.0,3330.0,235.75,4715.0,1,forced_flat_1315,,,,49
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,50,2026-03-31,long,2026-03-31T14:00:00+00:00,2026-03-31T14:56:00+00:00,56.0,23849.5,23659.25,-3805.0,15.0,-3820.0,190.25,3805.0,1,protective_stop,,,,50
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,51,2026-04-02,long,2026-04-02T14:00:00+00:00,2026-04-02T14:37:00+00:00,37.0,24178.25,24507.875,6592.5,15.0,6577.5,219.75,4395.0,1,profit_target,,,,51
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,52,2026-04-06,long,2026-04-06T14:00:00+00:00,2026-04-06T17:12:00+00:00,192.0,24691.5,24526.25,-3305.0,15.0,-3320.0,165.25,3305.0,1,protective_stop,,,,52
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,53,2026-04-07,short,2026-04-07T14:00:00+00:00,2026-04-07T19:45:00+00:00,345.0,24401.75,24588.5,-3735.0,15.0,-3750.0,186.75,3735.0,1,protective_stop,,,,53
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,54,2026-04-08,short,2026-04-08T14:00:00+00:00,2026-04-08T19:55:00+00:00,355.0,25361.25,25319.0,845.0,15.0,830.0,169.0,3380.0,1,forced_flat_1315,,,,54
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,55,2026-04-09,short,2026-04-09T14:00:00+00:00,2026-04-09T15:32:00+00:00,92.0,25313.5,25392.0,-1570.0,15.0,-1585.0,78.5,1570.0,1,protective_stop,,,,55
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,56,2026-04-13,long,2026-04-13T14:00:00+00:00,2026-04-13T19:54:00+00:00,354.0,25587.25,25807.375,4402.5,15.0,4387.5,146.75,2935.0,1,profit_target,,,,56
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,57,2026-04-14,long,2026-04-14T14:00:00+00:00,2026-04-14T14:55:00+00:00,55.0,26002.0,26100.25,1965.0,15.0,1950.0,65.5,1310.0,1,profit_target,,,,57
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,58,2026-04-15,long,2026-04-15T14:00:00+00:00,2026-04-15T15:27:00+00:00,87.0,26349.75,26480.25,2610.0,15.0,2595.0,87.0,1740.0,1,profit_target,,,,58
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,59,2026-04-16,short,2026-04-16T14:00:00+00:00,2026-04-16T15:08:00+00:00,68.0,26601.75,26733.75,-2640.0,15.0,-2655.0,132.0,2640.0,1,protective_stop,,,,59
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,60,2026-04-17,long,2026-04-17T14:00:00+00:00,2026-04-17T19:55:00+00:00,355.0,27012.25,27096.0,1675.0,15.0,1660.0,102.25,2045.0,1,forced_flat_1315,,,,60
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,61,2026-04-21,long,2026-04-21T14:00:00+00:00,2026-04-21T15:00:00+00:00,60.0,27119.25,27007.25,-2240.0,15.0,-2255.0,112.0,2240.0,1,protective_stop,,,,61
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,62,2026-04-30,short,2026-04-30T14:00:00+00:00,2026-04-30T17:30:00+00:00,210.0,27527.75,27772.0,-4885.0,15.0,-4900.0,244.25,4885.0,1,protective_stop,,,,62
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,63,2026-05-01,long,2026-05-01T14:00:00+00:00,2026-05-01T19:55:00+00:00,355.0,28154.0,28126.5,-550.0,15.0,-565.0,255.75,5115.0,1,forced_flat_1315,,,,63
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,64,2026-05-04,long,2026-05-04T14:00:00+00:00,2026-05-04T15:19:00+00:00,79.0,28175.75,28088.75,-1740.0,15.0,-1755.0,87.0,1740.0,1,protective_stop,,,,64
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,65,2026-05-05,long,2026-05-05T14:00:00+00:00,2026-05-05T19:55:00+00:00,355.0,28365.5,28400.5,700.0,15.0,685.0,114.0,2280.0,1,forced_flat_1315,,,,65
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,66,2026-05-06,long,2026-05-06T14:00:00+00:00,2026-05-06T19:09:00+00:00,309.0,28748.75,28947.125,3967.5,15.0,3952.5,132.25,2645.0,1,profit_target,,,,66
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,67,2026-05-07,long,2026-05-07T14:00:00+00:00,2026-05-07T14:22:00+00:00,22.0,29062.0,29172.25,2205.0,15.0,2190.0,73.5,1470.0,1,profit_target,,,,67
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,68,2026-05-08,long,2026-05-08T14:00:00+00:00,2026-05-08T19:55:00+00:00,355.0,29387.0,29608.0,4420.0,15.0,4405.0,247.0,4940.0,1,forced_flat_1315,,,,68
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,69,2026-05-12,short,2026-05-12T14:00:00+00:00,2026-05-12T15:24:00+00:00,84.0,29409.5,29159.0,5010.0,15.0,4995.0,167.0,3340.0,1,profit_target,,,,69
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,70,2026-05-13,short,2026-05-13T14:00:00+00:00,2026-05-13T14:52:00+00:00,52.0,29450.75,29569.0,-2365.0,15.0,-2380.0,118.25,2365.0,1,protective_stop,,,,70
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,71,2026-05-14,long,2026-05-14T14:00:00+00:00,2026-05-14T14:38:00+00:00,38.0,29822.5,29947.75,2505.0,15.0,2490.0,83.5,1670.0,1,profit_target,,,,71
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,72,2026-05-15,short,2026-05-15T14:00:00+00:00,2026-05-15T14:13:00+00:00,13.0,29424.5,29571.5,-2940.0,15.0,-2955.0,147.0,2940.0,1,protective_stop,,,,72
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,73,2026-05-18,short,2026-05-18T14:00:00+00:00,2026-05-18T14:33:00+00:00,33.0,29523.0,29352.375,3412.5,15.0,3397.5,113.75,2275.0,1,profit_target,,,,73
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,74,2026-05-19,long,2026-05-19T14:00:00+00:00,2026-05-19T14:05:00+00:00,5.0,29218.5,29130.75,-1755.0,15.0,-1770.0,87.75,1755.0,1,protective_stop,,,,74
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,75,2026-05-21,long,2026-05-21T14:00:00+00:00,2026-05-21T14:20:00+00:00,20.0,29568.0,29454.5,-2270.0,15.0,-2285.0,113.5,2270.0,1,protective_stop,,,,75
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,76,2026-05-22,long,2026-05-22T14:00:00+00:00,2026-05-22T14:02:00+00:00,2.0,29921.0,29831.75,-1785.0,15.0,-1800.0,89.25,1785.0,1,protective_stop,,,,76
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,77,2026-05-26,long,2026-05-26T14:00:00+00:00,2026-05-26T19:55:00+00:00,355.0,30287.5,30378.5,1820.0,15.0,1805.0,180.25,3605.0,1,forced_flat_1315,,,,77
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,78,2026-05-27,short,2026-05-27T14:00:00+00:00,2026-05-27T19:55:00+00:00,355.0,30341.25,30318.75,450.0,15.0,435.0,131.25,2625.0,1,forced_flat_1315,,,,78
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,79,2026-05-28,short,2026-05-28T14:00:00+00:00,2026-05-28T14:12:00+00:00,12.0,30272.75,30392.5,-2395.0,15.0,-2410.0,119.75,2395.0,1,protective_stop,,,,79
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,80,2026-05-29,long,2026-05-29T14:00:00+00:00,2026-05-29T14:26:00+00:00,26.0,30798.5,30645.25,-3065.0,15.0,-3080.0,153.25,3065.0,1,protective_stop,,,,80
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,81,2026-06-03,short,2026-06-03T14:00:00+00:00,2026-06-03T19:55:00+00:00,355.0,30842.5,30927.25,-1695.0,15.0,-1710.0,245.75,4915.0,1,forced_flat_1315,,,,81
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,82,2026-06-05,short,2026-06-05T14:00:00+00:00,2026-06-05T18:15:00+00:00,255.0,30054.75,29565.375,9787.5,15.0,9772.5,326.25,6525.0,1,profit_target,,,,82
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,83,2026-06-08,short,2026-06-08T14:00:00+00:00,2026-06-08T14:36:00+00:00,36.0,29630.75,29864.5,-4675.0,15.0,-4690.0,233.75,4675.0,1,protective_stop,,,,83
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,84,2026-06-09,short,2026-06-09T14:00:00+00:00,2026-06-09T14:17:00+00:00,17.0,29953.25,29690.0,5265.0,15.0,5250.0,175.5,3510.0,1,profit_target,,,,84
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,85,2026-06-10,long,2026-06-10T14:00:00+00:00,2026-06-10T15:11:00+00:00,71.0,29302.5,29053.0,-4990.0,15.0,-5005.0,249.5,4990.0,1,protective_stop,,,,85
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,86,2026-06-11,long,2026-06-11T14:00:00+00:00,2026-06-11T14:58:00+00:00,58.0,29180.0,28931.25,-4975.0,15.0,-4990.0,248.75,4975.0,1,protective_stop,,,,86
EXP-027:opening_drive_0p25_1p5r:NQ,EXP-027,opening_drive_0p25_1p5r,opening_drive_continuation,NQ,87,2026-06-12,short,2026-06-12T14:00:00+00:00,2026-06-12T14:03:00+00:00,3.0,29646.25,29792.0,-2915.0,15.0,-2930.0,145.75,2915.0,1,protective_stop,,,,87
